Title,Price,Country of Origin,Product Link
Seiko automatic men steel Green dial date@3 vintage Japan made watch,54.99,India,https://www.ebay.com/itm/Seiko-automatic-men-steel-Green-dial-date-3-vintage-Japan-made-watch-/395062810297
Seiko automatic men steel Silver dial date@3 vintage Japan made watch,54.99,India,https://www.ebay.com/itm/Seiko-automatic-men-steel-Silver-dial-date-3-vintage-Japan-made-watch-/395062816368
Seiko automatic men watch steel date@3 vintage Silver dial Japan made,54.99,India,https://www.ebay.com/itm/Seiko-automatic-men-watch-steel-date-3-vintage-Silver-dial-Japan-made-/395062997927
Seiko automatic men steel date@3 vintage Green dial watch Japan made,54.99,India,https://www.ebay.com/itm/Seiko-automatic-men-steel-date-3-vintage-Green-dial-watch-Japan-made-/395062871606
Seiko automatic men steel Green dial date@3 vintage Japan made watch,54.99,India,https://www.ebay.com/itm/Seiko-automatic-men-steel-Green-dial-date-3-vintage-Japan-made-watch-/395062810297
"Timex TW2V19300 T80 34mm Bracelet Stainless-Steel Band, Green Dial Watch",55.99,"Laredo,TX,USA",https://www.ebay.com/itm/Timex-TW2V19300-T80-34mm-Bracelet-Stainless-Steel-Band-Green-Dial-Watch-/285635862138
Fossil Jacqueline Quartz White Dial Ladies Watch ES4671,56.7,"Brooklyn,NY,USA",https://www.ebay.com/itm/Fossil-Jacqueline-Quartz-White-Dial-Ladies-Watch-ES4671-/156025190102
Invicta Men's Watch Pro Diver Black Dial Quartz Stainless Steel Bracelet 8932,57.05,"Shelton,CT,USA",https://www.ebay.com/itm/Invicta-Mens-Watch-Pro-Diver-Black-Dial-Quartz-Stainless-Steel-Bracelet-8932-/232472464247
Invicta Men's Watch Pro Diver Black Dial Quartz Stainless Steel Bracelet 8932,57.05,"Shelton,CT,USA",https://www.ebay.com/itm/Invicta-Mens-Watch-Pro-Diver-Black-Dial-Quartz-Stainless-Steel-Bracelet-8932-/232472464247
Invicta 90242-003 Men's I by Invicta Collection Gold Tone Stainless Steel Quartz,57.16,USA,https://www.ebay.com/itm/Invicta-90242-003-Mens-Invicta-Collection-Gold-Tone-Stainless-Steel-Quartz-/235136612604
"Casio MDV106G-1AV, Duro,Black Resin Watch, 200 Meter WR,Date, Anti-Reverse Bezel",57.95,"Hampton,NJ,USA",https://www.ebay.com/itm/Casio-MDV106G-1AV-Duro-Black-Resin-Watch-200-Meter-WR-Date-Anti-Reverse-Bezel-/274309729103
Invicta Men's Watch Pro Diver Quartz Blue Dial Yellow Two Tone Bracelet 26972,59.0,USA,https://www.ebay.com/itm/Invicta-Mens-Watch-Pro-Diver-Quartz-Blue-Dial-Yellow-Two-Tone-Bracelet-26972-/334709668762
Invicta Women's 1645 Angel Crystal Accented Bezel White Dial Black Strap Watch,59.0,"Miami,FL,USA",https://www.ebay.com/itm/Invicta-Womens-1645-Angel-Crystal-Accented-Bezel-White-Dial-Black-Strap-Watch-/256393879641
Invicta Men's 45mm Disney® Mickey Mouse Mechanical BLUE DIAL Limited Ed SS Watch,59.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-45mm-Disney-Mickey-Mouse-Mechanical-BLUE-DIAL-Limited-Ed-SS-Watch-/296215722279
Invicta Men's IN-40081 Star Wars 52mm Quartz Watch,59.99,"Fairfield,NJ,USA",https://www.ebay.com/itm/Invicta-Mens-IN-40081-Star-Wars-52mm-Quartz-Watch-/335091736491
Invicta Men's IN-41220 Star Wars 52mm Quartz Watch,59.99,"Fairfield,NJ,USA",https://www.ebay.com/itm/Invicta-Mens-IN-41220-Star-Wars-52mm-Quartz-Watch-/335091740987
Invicta Men's 46mm DC Comics SUPERMAN Chronograph Limited Ed Blue/Gunmetal Watch,59.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-46mm-DC-Comics-SUPERMAN-Chronograph-Limited-Ed-Blue-Gunmetal-Watch-/296160506566
Invicta Men's Watch Pro Diver Quartz Blue Dial Two Tone Steel Bracelet 8935,59.99,"Shelton,CT,USA",https://www.ebay.com/itm/Invicta-Mens-Watch-Pro-Diver-Quartz-Blue-Dial-Two-Tone-Steel-Bracelet-8935-/352144690670
Seiko Diver Rotating Bezel Ref.6309 Automatic 17 Jewels Men's Wrist Watch ,59.99,India,https://www.ebay.com/itm/Seiko-Diver-Rotating-Bezel-Ref-6309-Automatic-17-Jewels-Mens-Wrist-Watch-/364407646907
Citizen Ladies Eco-Drive Modena Silver Dial Pink Gold Watch 36MM EM0593-56A,59.99,"Houston,TX,USA",https://www.ebay.com/itm/Citizen-Ladies-Eco-Drive-Modena-Silver-Dial-Pink-Gold-Watch-36MM-EM0593-56A-/263773674949
Casio Unisex A168WGG-1BV Digital Vintage Black Ion Plated Watch,59.99,"Edison,NJ,USA",https://www.ebay.com/itm/Casio-Unisex-A168WGG-1BV-Digital-Vintage-Black-Ion-Plated-Watch-/156054119555
Timex Men's TW2V63500 MK1 42mm Quartz Watch,59.99,"Fairfield,NJ,USA",https://www.ebay.com/itm/Timex-Mens-TW2V63500-MK1-42mm-Quartz-Watch-/335193698089
Men's Watch Automatic Mechanical Transparent Skeleton Bridge Leather Belt Watch,59.99,China,https://www.ebay.com/itm/Mens-Watch-Automatic-Mechanical-Transparent-Skeleton-Bridge-Leather-Belt-Watch-/394859183077?var=0
Seiko 5 Sports Automatic Black Dial Rotating Bezel Men's Wrist Watch ref.6309,60.0,India,https://www.ebay.com/itm/Seiko-5-Sports-Automatic-Black-Dial-Rotating-Bezel-Mens-Wrist-Watch-ref-6309-/355337619869
OMEGA Vintage Men's 32kHz Megaquartz - Needs Service,60.0,"Wellsboro,PA,USA",https://www.ebay.com/itm/OMEGA-Vintage-Mens-32kHz-Megaquartz-Needs-Service-/266672501199
Seiko 5 Sports Automatic Black Dial Rotating Bezel Men's Wrist Watch ref.6309,60.0,India,https://www.ebay.com/itm/Seiko-5-Sports-Automatic-Black-Dial-Rotating-Bezel-Mens-Wrist-Watch-ref-6309-/355337619869
"Timex T49905, Men's ""Expedition"" Leather Indiglo Watch, Chronograph, Date",60.2,"Bensalem,PA,USA",https://www.ebay.com/itm/Timex-T49905-Mens-Expedition-Leather-Indiglo-Watch-Chronograph-Date-/143568859188
Timex Men's Watch MK1 Indiglo Backlight Black Dial Brown Nylon Strap TW2R37500VQ,60.42,USA,https://www.ebay.com/itm/Timex-Mens-Watch-MK1-Indiglo-Backlight-Black-Dial-Brown-Nylon-Strap-TW2R37500VQ-/335156769274
Invicta Men's Watch Pro Diver Black and Green Bezel Two Tone Bracelet 30625,60.49,USA,https://www.ebay.com/itm/Invicta-Mens-Watch-Pro-Diver-Black-and-Green-Bezel-Two-Tone-Bracelet-30625-/355428126265
Omega Watch  511.0412 Geneve 23mm Women's Gold X Black 1174179,61.0,Japan,https://www.ebay.com/itm/Omega-Watch-511-0412-Geneve-23mm-Womens-Gold-X-Black-1174179-/315145396182
Timex Men's Chronograph Watch MK1 with Fabric Strap TW2R67700,61.5,USA,https://www.ebay.com/itm/Timex-Mens-Chronograph-Watch-MK1-Fabric-Strap-TW2R67700-/285647601876
Timex Men's Watch MK1 Quartz Black Stainless Steel Case Fabric Strap TW2R68200,61.84,USA,https://www.ebay.com/itm/Timex-Mens-Watch-MK1-Quartz-Black-Stainless-Steel-Case-Fabric-Strap-TW2R68200-/235329803154
Invicta Lefty Terra Military Chronograph Black Dial Men's Watch 2770,62.79,"Brooklyn,NY,USA",https://www.ebay.com/itm/Invicta-Lefty-Terra-Military-Chronograph-Black-Dial-Mens-Watch-2770-/184014096101
Invicta Men's Watch Pro Diver Quartz Black Dial Yellow Gold Steel Bracelet 36042,63.29,USA,https://www.ebay.com/itm/Invicta-Mens-Watch-Pro-Diver-Quartz-Black-Dial-Yellow-Gold-Steel-Bracelet-36042-/335120874282
Casio G-Shock Alarm World Time Quartz Analog-Digital Red Dial Men's Watch,64.1,"Brooklyn,NY,USA",https://www.ebay.com/itm/Casio-G-Shock-Alarm-World-Time-Quartz-Analog-Digital-Red-Dial-Mens-Watch-/385306801321
Invicta Men's Pro Diver Analog Black & Red Bezel Quartz Black Silicone Watch,64.9,"Brooklyn,NY,USA",https://www.ebay.com/itm/Invicta-Mens-Pro-Diver-Analog-Black-Red-Bezel-Quartz-Black-Silicone-Watch-/145521223373
NEW!! Invicta Pro Diver Champagne Dial Gold-tone Roman Numerals Mens Watch,64.95,"Brooklyn,NY,USA",https://www.ebay.com/itm/NEW-Invicta-Pro-Diver-Champagne-Dial-Gold-tone-Roman-Numerals-Mens-Watch-/145561736103
NEW!! Invicta Men's 43MM Pro Diver Quartz 3 Hand Blue Dial Gold-tone Watch,64.95,"Brooklyn,NY,USA",https://www.ebay.com/itm/NEW-Invicta-Mens-43MM-Pro-Diver-Quartz-3-Hand-Blue-Dial-Gold-tone-Watch-/145011452967
Invicta Men's IN-43794 S1 Rally 50.5mm Quartz Watch,64.99,"Fairfield,NJ,USA",https://www.ebay.com/itm/Invicta-Mens-IN-43794-S1-Rally-50-5mm-Quartz-Watch-/335091749046
Invicta Men's 52mm SPEEDWAY VIPER Chronograph BLACK DIAL Green Tone SS Watch,64.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-52mm-SPEEDWAY-VIPER-Chronograph-BLACK-DIAL-Green-Tone-SS-Watch-/305314938924
Invicta Men's 52mm SPEEDWAY VIPER Chronograph BLACK DIAL Olive Green Tone Watch,64.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-52mm-SPEEDWAY-VIPER-Chronograph-BLACK-DIAL-Olive-Green-Tone-Watch-/375121164881
OLEVS  Automatic Mechanical Men's Watch Dial Rotating Waterproof Leather strap,64.99,"Montvale,NJ,USA",https://www.ebay.com/itm/OLEVS-Automatic-Mechanical-Mens-Watch-Dial-Rotating-Waterproof-Leather-strap-/145284821820?var=444474482703
Casio Edifice Men's Quartz Ana-Digi Silver-Tone Bracelet 40mm Watch EFA120D-1AV,64.99,"Houston,TX,USA",https://www.ebay.com/itm/Casio-Edifice-Mens-Quartz-Ana-Digi-Silver-Tone-Bracelet-40mm-Watch-EFA120D-1AV-/183481678018
Omega Genuine Spring Bar Tool For Strap Removal and Installation,64.99,"Greenwich,CT,USA",https://www.ebay.com/itm/Omega-Genuine-Spring-Bar-Tool-Strap-Removal-and-Installation-/335251265226
Black OLEVS 9921 Quartz Sport/Casual/Men Watch,65.0,"Arlington,TX,USA",https://www.ebay.com/itm/Black-OLEVS-9921-Quartz-Sport-Casual-Men-Watch-/204653523174
Ladies Omega Constellation Watch Link S.Steel 12mm,65.0,Singapore,https://www.ebay.com/itm/Ladies-Omega-Constellation-Watch-Link-S-Steel-12mm-/363648060293
Timex Men's Expedition Scout Chronograph Green Strap Watch TW4B04100 Sale,65.0,"Los Angeles,CA,USA",https://www.ebay.com/itm/Timex-Mens-Expedition-Scout-Chronograph-Green-Strap-Watch-TW4B04100-Sale-/325879598424
Casio DBC-611G-1 Data Bank Calculator Watch Gold,65.5,"Brooklyn,NY,USA",https://www.ebay.com/itm/Casio-DBC-611G-1-Data-Bank-Calculator-Watch-Gold-/185632878015
OLEVS Men's Watch Mechanical Automatic Waterproof Stainless Steel Strap Skeleton,66.99,"San Leandro,CA,USA",https://www.ebay.com/itm/OLEVS-Mens-Watch-Mechanical-Automatic-Waterproof-Stainless-Steel-Strap-Skeleton-/296086764284?var=0
CSGA100C-8ACR Casio G Shock Grey Dial Resin Men's Watch GA100C-8ACR,67.37,"Brooklyn,NY,USA",https://www.ebay.com/itm/CSGA100C-8ACR-Casio-G-Shock-Grey-Dial-Resin-Mens-Watch-GA100C-8ACR-/155308518240
Casio Vintage Series Silver Blue Retro Style Digital Classic Watch AQ-800EC-2A,67.5,"Miami,FL,USA",https://www.ebay.com/itm/Casio-Vintage-Series-Silver-Blue-Retro-Style-Digital-Classic-Watch-AQ-800EC-2A-/295700079478
Timex Men's Watch Command Shock Blue Fabric Strap Digital Dial Alarm TW5M28700VQ,67.63,USA,https://www.ebay.com/itm/Timex-Mens-Watch-Command-Shock-Blue-Fabric-Strap-Digital-Dial-Alarm-TW5M28700VQ-/355272386097
Seiko Alba Quartz AQPK401 Analog White Black Nylon Belt Men's Watch,68.58,Japan,https://www.ebay.com/itm/Seiko-Alba-Quartz-AQPK401-Analog-White-Black-Nylon-Belt-Mens-Watch-/375234334725
"Sea Monster Watch, Norsk, Norway Tokyo Olympics Diver, Citizen quartz -  Yellow",69.0,"Gorham,ME,USA",https://www.ebay.com/itm/Sea-Monster-Watch-Norsk-Norway-Tokyo-Olympics-Diver-Citizen-quartz-Yellow-/285579024146
"Sea Monster Watch, Norsk, Norway Tokyo Olympics Diver, Citizen quartz -  Orange",69.0,"Gorham,ME,USA",https://www.ebay.com/itm/Sea-Monster-Watch-Norsk-Norway-Tokyo-Olympics-Diver-Citizen-quartz-Orange-/285456616839
2 VINTAGE LORD ELGIN 21J 713 559 MENS 14K GF WATCH LOT - NICE CASES - FOR REPAIR,69.0,"Landenberg,PA,USA",https://www.ebay.com/itm/2-VINTAGE-LORD-ELGIN-21J-713-559-MENS-14K-GF-WATCH-LOT-NICE-CASES-REPAIR-/305397251037
G-Shock: GA700SK-1A Clear Skeleton Series Watch - Translucent,69.95,"Brooklyn,NY,USA",https://www.ebay.com/itm/G-Shock-GA700SK-1A-Clear-Skeleton-Series-Watch-Translucent-/196212920585
Timex TW2T30300 Allied Men's Analog Watch Nylon Strap ,69.95,"North Ridgeville,OH,USA",https://www.ebay.com/itm/Timex-TW2T30300-Allied-Mens-Analog-Watch-Nylon-Strap-/186227966881
Vostok Komandirskie 431021 Watch VDV Mechanical Military Watch USA SELLER,69.95,"New Castle,DE,USA",https://www.ebay.com/itm/Vostok-Komandirskie-431021-Watch-VDV-Mechanical-Military-Watch-USA-SELLER-/204368579904
Vostok Komandirskie 211306 Watch Mechanical Military Watch USA SELLER,69.95,"New Castle,DE,USA",https://www.ebay.com/itm/Vostok-Komandirskie-211306-Watch-Mechanical-Military-Watch-USA-SELLER-/204246888985
NEW INVICTA MEN'S 40MM PRO DIVER NH35A AUTOMATIC BLACK DIAL SS BRACELET WATCH,69.99,"Sugar Land,TX,USA",https://www.ebay.com/itm/NEW-INVICTA-MENS-40MM-PRO-DIVER-NH35A-AUTOMATIC-BLACK-DIAL-SS-BRACELET-WATCH-/355433664529
New Invicta Men's S1 Rally 48mm GMT Quartz Chronograph Black Blue Dial SS Watch,69.99,"Sugar Land,TX,USA",https://www.ebay.com/itm/New-Invicta-Mens-S1-Rally-48mm-GMT-Quartz-Chronograph-Black-Blue-Dial-SS-Watch-/134885257741
Invicta Men's FLIGHT Specialty Chronograph Gunmetal Tone Stainless Steel Watch,69.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-FLIGHT-Specialty-Chronograph-Gunmetal-Tone-Stainless-Steel-Watch-/303558622429
Invicta Men's 45mm PILOT Specialty Chronograph Black Dial Silver Tone SS Watch,69.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-45mm-PILOT-Specialty-Chronograph-Black-Dial-Silver-Tone-SS-Watch-/293518378775
Rare Invicta Men's 46mm Bolt SKULL Purple Dial Gunmetal Tone Mesh Bracelet Watch,69.99,"Katy,TX,USA",https://www.ebay.com/itm/Rare-Invicta-Mens-46mm-Bolt-SKULL-Purple-Dial-Gunmetal-Tone-Mesh-Bracelet-Watch-/296090684972
SEIKO WOMEN'S ROSE GOLD-TONE STAINLESS STEEL WATCH SUR396 / NEW WITHOUT TAGS,69.99,"Hemet,CA,USA",https://www.ebay.com/itm/SEIKO-WOMENS-ROSE-GOLD-TONE-STAINLESS-STEEL-WATCH-SUR396-NEW-WITHOUT-TAGS-/364516723722
Citizen Men's Day & Date Quartz Watch BF2011-51L NEW,69.99,"Miami,FL,USA",https://www.ebay.com/itm/Citizen-Mens-Day-Date-Quartz-Watch-BF2011-51L-NEW-/394573524454
NEW INVICTA MEN'S 40MM PRO DIVER NH35A AUTOMATIC BLACK DIAL SS BRACELET WATCH,69.99,"Sugar Land,TX,USA",https://www.ebay.com/itm/NEW-INVICTA-MENS-40MM-PRO-DIVER-NH35A-AUTOMATIC-BLACK-DIAL-SS-BRACELET-WATCH-/355433664529
Vintage Rolex Oyster 19mm Steel 7835 Folded Band Link,70.0,Hong Kong,https://www.ebay.com/itm/Vintage-Rolex-Oyster-19mm-Steel-7835-Folded-Band-Link-/276318548737
Invicta Character Snoopy Quartz Red Dial Men's Silicone Watch Limited Ed,70.5,"Cypress,TX,USA",https://www.ebay.com/itm/Invicta-Character-Snoopy-Quartz-Red-Dial-Mens-Silicone-Watch-Limited-Ed-/355456933306
"1970's ""Vintage Japan"" ""SEIKO 5. Automatic PURPLE. CLASSIC Day Date Men's. Watch",71.0,India,https://www.ebay.com/itm/1970s-Vintage-Japan-SEIKO-5-Automatic-PURPLE-CLASSIC-Day-Date-Mens-Watch-/255682077363
"Invicta - Bolt, Gold Chronograph Men's Quartz Watch - 25864",74.99,"Chandler,AZ,USA",https://www.ebay.com/itm/Invicta-Bolt-Gold-Chronograph-Mens-Quartz-Watch-25864-/156039045496
Invicta Men's 50mm DC Comics Viper BATMAN Chronograph Limited Ed Yellow SS Watch,74.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-50mm-DC-Comics-Viper-BATMAN-Chronograph-Limited-Ed-Yellow-SS-Watch-/305355241167
Invicta Men's 52mm Marvel SPIDERMAN Chrono Red Dial Blue Tone Limited Ed Watch,74.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-52mm-Marvel-SPIDERMAN-Chrono-Red-Dial-Blue-Tone-Limited-Ed-Watch-/296160535926
VINTAGE OMEGA DE VILLE LADIES WIND-UP WRISTWATCH CALIBER 630 FOR RESTORATION,75.0,"Plano,TX,USA",https://www.ebay.com/itm/VINTAGE-OMEGA-VILLE-LADIES-WIND-UP-WRISTWATCH-CALIBER-630-RESTORATION-/315155568049
Mathey-Tissot Mathey II Quartz Crystal MOP Dial Men's Watch H710AI,76.98,"Brooklyn,NY,USA",https://www.ebay.com/itm/Mathey-Tissot-Mathey-II-Quartz-Crystal-MOP-Dial-Mens-Watch-H710AI-/183514948029
Casio Men's Watch G-Shock World Timer Digital Dial Red Resin Strap G7900A-4,77.17,"Shelton,CT,USA",https://www.ebay.com/itm/Casio-Mens-Watch-G-Shock-World-Timer-Digital-Dial-Red-Resin-Strap-G7900A-4-/331484382413
NEW Invicta Mens Combat Pro Diver Scuba VD53 Chronograph Stainless Steel Watch,77.99,"Katy,TX,USA",https://www.ebay.com/itm/NEW-Invicta-Mens-Combat-Pro-Diver-Scuba-VD53-Chronograph-Stainless-Steel-Watch-/133781490687
NEW Invicta Men Pro Diver Scuba VD53 Chronograph Stainless St. SILVER DIAL Watch,77.99,"Katy,TX,USA",https://www.ebay.com/itm/NEW-Invicta-Men-Pro-Diver-Scuba-VD53-Chronograph-Stainless-St-SILVER-DIAL-Watch-/144065362906
NEW Invicta Men's Pro Diver Scuba Chronograph Stainless Steel Black Dial Watch!!,77.99,"Katy,TX,USA",https://www.ebay.com/itm/NEW-Invicta-Mens-Pro-Diver-Scuba-Chronograph-Stainless-Steel-Black-Dial-Watch-/144065408788
Genuine Omega PZ 5005 with Silver Tension Ring,79.0,"Saint Paul,MN,USA",https://www.ebay.com/itm/Genuine-Omega-PZ-5005-Silver-Tension-Ring-/155975789331
OLEVS Original Automatic Mechanical Watch for Men Skeleton Leather Waterproof,79.8,"Flushing,NY,USA",https://www.ebay.com/itm/OLEVS-Original-Automatic-Mechanical-Watch-Men-Skeleton-Leather-Waterproof-/315125157932?var=0
Invicta Men's 43mm SPEEDWAY Chronograph BROWN Dial Rose Tone 200m SS Watch-RARE,79.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-43mm-SPEEDWAY-Chronograph-BROWN-Dial-Rose-Tone-200m-SS-Watch-RARE-/293689681411
NEW INVICTA MEN'S 42MM PRO DIVER NH35A AUTOMATIC BLACK DIAL TT SS BRACELET WATCH,79.99,"Sugar Land,TX,USA",https://www.ebay.com/itm/NEW-INVICTA-MENS-42MM-PRO-DIVER-NH35A-AUTOMATIC-BLACK-DIAL-TT-SS-BRACELET-WATCH-/375178324263
Invicta 53mm Marvel Diablo IRON MAN Chrono RED DIAL Gold Two Tone Ltd Ed Watch,79.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-53mm-Marvel-Diablo-IRON-MAN-Chrono-RED-DIAL-Gold-Two-Tone-Ltd-Ed-Watch-/375240101019
NEW Invicta Men 48mm YAKUZA S1 Rally Dragon NH35A 24J Auto SILVER DIAL SS Watch,79.99,"Katy,TX,USA",https://www.ebay.com/itm/NEW-Invicta-Men-48mm-YAKUZA-S1-Rally-Dragon-NH35A-24J-Auto-SILVER-DIAL-SS-Watch-/134382532210
NEW Invicta Men's 52mm Bolt ZEUS MAGNUM SHUTTER Chronograph SILVER DIAL Watch,79.99,"Katy,TX,USA",https://www.ebay.com/itm/NEW-Invicta-Mens-52mm-Bolt-ZEUS-MAGNUM-SHUTTER-Chronograph-SILVER-DIAL-Watch-/134740078388
RARE NEW Invicta Men's 40mm Speedway Light Blue Dial Chronograph Tachy SS Watch,79.99,"Katy,TX,USA",https://www.ebay.com/itm/RARE-NEW-Invicta-Mens-40mm-Speedway-Light-Blue-Dial-Chronograph-Tachy-SS-Watch-/374874881514
RARE NEW Invicta 40mm Men's 1953 PRO DIVER AUTOMATIC NH35A BLACK DIAL SS Watch,79.99,"Katy,TX,USA",https://www.ebay.com/itm/RARE-NEW-Invicta-40mm-Mens-1953-PRO-DIVER-AUTOMATIC-NH35A-BLACK-DIAL-SS-Watch-/374059951725
Invicta 53mm Marvel Diablo SPIDERMAN Chrono RED DIAL Limited Ed Blue SS Watch,79.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-53mm-Marvel-Diablo-SPIDERMAN-Chrono-RED-DIAL-Limited-Ed-Blue-SS-Watch-/296165692767
NEW Invicta Men's 52mm Russian Diver AUTOMATIC RED DIAL Red/Burgundy Tone Watch,79.99,"Katy,TX,USA",https://www.ebay.com/itm/NEW-Invicta-Mens-52mm-Russian-Diver-AUTOMATIC-RED-DIAL-Red-Burgundy-Tone-Watch-/375154744741
Invicta Men's 52mm PRO DIVER SCUBA Chronograph GREEN DIAL Green Tone SS Watch,79.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-52mm-PRO-DIVER-SCUBA-Chronograph-GREEN-DIAL-Green-Tone-SS-Watch-/375185664255
Invicta Men's 45mm Specialty Chronograph 18K Gold Plated Blue Dial SS Watch,79.99,"Katy,TX,USA",https://www.ebay.com/itm/Invicta-Mens-45mm-Specialty-Chronograph-18K-Gold-Plated-Blue-Dial-SS-Watch-/371838292101
Rare Invicta Men's Reserve AKULA SWISS Chronograph Yellow Lemon Tone SS Watch,79.99,"Katy,TX,USA",https://www.ebay.com/itm/Rare-Invicta-Mens-Reserve-AKULA-SWISS-Chronograph-Yellow-Lemon-Tone-SS-Watch-/305299130283
Invicta Men's IN-40423 JT 54mm Automatic Watch,79.99,"Fairfield,NJ,USA",https://www.ebay.com/itm/Invicta-Mens-IN-40423-JT-54mm-Automatic-Watch-/335091739239
OLEVS Men Automatic Mechanical Multifunction Skeleton Day Watch Leather Strap 30,79.99,"San Leandro,CA,USA",https://www.ebay.com/itm/OLEVS-Men-Automatic-Mechanical-Multifunction-Skeleton-Day-Watch-Leather-Strap-30-/296153851870?var=594251750299
Citizen Eco-Drive Corso Women's Rose Gold Accents Calendar Watch 36MM EV1036-51Y,79.99,"Houston,TX,USA",https://www.ebay.com/itm/Citizen-Eco-Drive-Corso-Womens-Rose-Gold-Accents-Calendar-Watch-36MM-EV1036-51Y-/264089357621
OLEVS Men Automatic Mechanical Multifunction Skeleton Day Watch Leather Strap 30,79.99,"San Leandro,CA,USA",https://www.ebay.com/itm/OLEVS-Men-Automatic-Mechanical-Multifunction-Skeleton-Day-Watch-Leather-Strap-30-/296153851870?var=0
Timex Watch TW2P88400 Original Vietnam Camper 36mm Black Dial Khaki Nylon Strap,80.0,Japan,https://www.ebay.com/itm/Timex-Watch-TW2P88400-Original-Vietnam-Camper-36mm-Black-Dial-Khaki-Nylon-Strap-/186028377638
OLEVS Men Automatic Mechanical Luxury Stainless Steel Luminous Waterproof Watch,80.99,"San Leandro,CA,USA",https://www.ebay.com/itm/OLEVS-Men-Automatic-Mechanical-Luxury-Stainless-Steel-Luminous-Waterproof-Watch-/295757319544?var=0
OLEVS Men Automatic Mechanical Luxury Stainless Steel Luminous Waterproof Watch,80.99,"San Leandro,CA,USA",https://www.ebay.com/itm/OLEVS-Men-Automatic-Mechanical-Luxury-Stainless-Steel-Luminous-Waterproof-Watch-/295757319544?var=0
NEW Invicta Men's Pro Diver Automatic Stainless Steel Black Dial Watch RARE,81.97,"Sugar Land,TX,USA",https://www.ebay.com/itm/NEW-Invicta-Mens-Pro-Diver-Automatic-Stainless-Steel-Black-Dial-Watch-RARE-/115831056118
OLEVS Men Automatic Mechanical Luxury Stainless Steel Luminous Moon Phase Watch,81.99,"San Leandro,CA,USA",https://www.ebay.com/itm/OLEVS-Men-Automatic-Mechanical-Luxury-Stainless-Steel-Luminous-Moon-Phase-Watch-/296101334434?var=0
Timex Marlin Mechanical 34mm Watch Rose Gold White Leather TW2T18300,82.5,"Trenton,NJ,USA",https://www.ebay.com/itm/Timex-Marlin-Mechanical-34mm-Watch-Rose-Gold-White-Leather-TW2T18300-/295878907586
Timex Marlin Mechanical 34mm Watch Rose Gold White Leather TW2T18300,82.5,"Trenton,NJ,USA",https://www.ebay.com/itm/Timex-Marlin-Mechanical-34mm-Watch-Rose-Gold-White-Leather-TW2T18300-/295878907586
Casio Men's G-Shock Analog-Digital Display Quartz Watch - GA-2100-1ADR NEW,84.0,USA,https://www.ebay.com/itm/Casio-Mens-G-Shock-Analog-Digital-Display-Quartz-Watch-GA-2100-1ADR-NEW-/235014478377
